event_id,px,py,pz,eta,phi,mass,p_T
0,1296.4149425860,-780.5827156235,3455.6498689417,1.5527258460,-0.5419685726,235.7963188704,1513.2749516497
1,1048.3938181690,-734.2947987026,470.4105919793,0.3351634594,-0.6109942222,509.3450947804,1279.9681438914
2,1420.2329596056,-1522.8183046514,-462.3136063444,-0.2053999627,-0.8202408553,812.0356401398,2082.3153576083
3,815.4595535461,1641.2329620464,272.1498523150,0.1376816871,1.1096655603,723.8568841337,1832.6537914121
4,2293.6855341095,-308.5605268893,-1156.9466546287,-0.4772430774,-0.1337232627,306.7931065168,2314.3471926522
5,182.4653238114,-195.0834147903,2172.3458032278,1.7453932100,-0.8188068199,735.3081517833,267.1163288155
6,1546.5059598253,897.1477872163,-2604.0757746986,-1.1374788019,0.5256681395,517.2315958498,1787.8911700331
7,1366.6691295147,-124.6319006631,1255.9768866590,0.7749069603,-0.0909423638,524.8630201747,1372.3401984316
8,836.2632039253,-504.9971999321,-1993.8602580896,-1.3428255658,-0.5432628060,542.4287538769,976.9126461351
9,3037.2491461001,389.3376627111,-428.0203162426,-0.1358488606,0.1274923083,699.7588283062,3062.1015971210
10,393.4879895975,-261.3432019501,46.9361091785,0.0823306209,-0.5862726504,318.0245128007,472.3696298060
11,808.3547363437,-1261.4185899203,3327.2204291768,1.5225570464,-1.0008946160,280.4567291097,1498.2036706556
12,2719.1565526370,-1255.6283285242,262.3979845508,0.0866004627,-0.4325996696,432.9774134552,2995.0650839575
13,652.8407368555,745.1430463428,2651.3398971228,1.6249143938,0.8513277790,445.8492600798,990.6761262950
14,1130.6626304222,820.3076579151,-356.1325706394,-0.2286913915,0.6276427556,657.2109285933,1396.8903455416
15,636.2899503187,418.2017773871,103.0051853540,0.1237664232,0.5814552369,330.7028376110,761.4181686079
16,751.5317813109,518.2549138597,683.4139285712,0.6284766770,0.6037106785,452.7282332425,912.9009661842
17,133.5866432829,-618.3931833933,-1916.9524047753,-1.6162015847,-1.3580433554,477.9523588134,632.6575065001
18,1849.6531164346,-865.1121993602,-2538.2002520945,-1.0189213181,-0.4374884221,519.7256118850,2041.9686012812
