event_id,px,py,pz,eta,phi,mass,p_T
0,254.2817132561,-149.9248081304,670.5860176033,1.5492101363,-0.5327382490,43.2969999599,295.1891559482
1,269.1423235136,-132.8519122664,119.5431222144,0.3650027068,-0.4585242569,111.9745469161,300.1453329625
2,195.9688504291,-169.2408971063,-57.3733515090,-0.2081165059,-0.7123431935,88.6839740724,258.9329480616
3,263.6553042449,440.0870574524,70.5106703794,0.1135725879,1.0310402784,347.2772329409,513.0211863009
4,294.8021501612,-22.3401072538,-166.0004576551,-0.5216152786,-0.0756354405,71.8674925750,295.6474050821
5,65.7695974549,-86.5721661672,722.4032956841,1.7370445983,-0.9211107732,238.9021211301,108.7215705564
6,271.8566963173,173.3769671107,-463.6222087688,-1.1517860900,0.5677163015,45.3027894208,322.4370264983
7,336.1986396456,28.1802571824,339.9720023825,0.8329471633,0.0836247803,138.0218317027,337.3776106893
8,329.2513536864,-144.4234748670,-674.7841189240,-1.2912115280,-0.4133685772,178.4595160000,359.5338565379
9,682.5013660133,68.8131696788,-99.8558955524,-0.1403423738,0.1004853730,180.0041546525,685.9616366323
10,266.3725862853,-116.6997100477,7.8076173401,0.0234143361,-0.4129198584,163.0903363536,290.8146781879
11,152.2946306521,-242.4836418141,631.3887651598,1.5176122744,-1.0099985390,50.8518672923,286.3424018075
12,298.9519615964,-132.6095490403,24.7811770516,0.0747123575,-0.4175034664,53.4298352975,327.0436787939
13,289.1666617097,314.4315188176,1110.5770739486,1.5681517322,0.8272308239,227.4929109876,427.1820902967
14,187.4815158760,176.8160328903,-80.9182845953,-0.2896790598,0.7561296785,97.3133379780,257.7076411018
15,299.4786762686,232.5890725348,38.3711954797,0.0924483697,0.6603379234,167.3197172489,379.1901293576
16,253.9649556514,204.1439317915,258.1841806662,0.6657263494,0.6770702302,154.4453309990,325.8418996788
17,76.6022982265,-256.9538080916,-741.1275097085,-1.6191577523,-1.2810679499,146.5621634900,268.1290204106
18,296.3045123345,-127.3369633335,-382.9641849025,-0.9953528433,-0.4058873334,59.0467871366,322.5074669845
19,280.0403983148,-243.1335273197,254.2444387285,0.5862171833,-0.7149706645,174.4112699352,370.8591872870
20,279.7197021169,-233.9517140554,766.5126661919,1.3744075360,-0.6965330903,196.7676391217,364.6594524509
21,254.4170887265,264.3292923729,178.3249831326,0.4320940233,0.8045038341,159.7100358409,366.8760415214
22,242.2847536951,-283.8058528207,241.5653656330,0.5644220927,-0.8641587573,160.1666441810,373.1590330789
23,109.8742747792,216.7929952992,266.0879443365,0.7216735278,1.1017103715,235.6761348964,243.0464134050
24,248.5006024324,96.0570174328,-24.9530575317,-0.0802511526,0.3688549324,159.6717616706,266.4197815616
25,228.2456128093,-168.8262387834,-741.0836793074,-1.6564902839,-0.6368565139,74.4336724586,283.8985006450
26,547.4941525914,-193.6301328523,-507.9428795830,-0.7577556736,-0.3399371101,187.4439732581,580.7258178092
27,327.8118456207,153.1604788166,-34.7962117320,-0.0888213541,0.4370820147,148.8297609638,361.8269453766
28,315.5951813702,76.8176677755,-433.5076142837,-1.0521022535,0.2387627036,115.7308332795,324.8095943573
29,56.0843590435,-286.5857479428,164.8643302507,0.5217836521,-1.3775403662,77.2560178576,292.0219961806
30,106.6105100395,-198.9468823785,-89.4708506678,-0.2304484817,-1.0788628710,311.6882320874,225.7114592993
31,120.6655298069,-237.4422970585,357.0272156608,0.9928755268,-1.1006191124,151.9950850735,266.3437900834
32,321.5517753037,33.4541376133,261.0141798508,0.7291227277,0.1036666962,56.1538012284,323.2873698808
33,58.1445512677,-154.9901417822,-243.5713444210,-0.7133214728,-1.2118941585,266.9792274881,165.5377083682
34,170.7043872348,211.4345877205,120.1202439946,0.3831025457,0.8915820651,140.6940371495,271.7435789596
35,295.5195791537,-36.0054896129,-401.4838628662,-0.9899196897,-0.1212403557,176.6987822895,297.7049158907
36,242.2339933551,240.8080296045,822.5090629197,1.5827210870,0.7824461229,88.3230675206,341.5637783178
37,212.5439049215,140.4344193549,-653.4648870259,-1.6536304810,0.5838822681,49.9095808980,254.7483810721
38,281.6629601403,66.3852671331,729.6035344226,1.6190747920,0.2314661661,82.2657629315,289.3804188388
39,118.2173176559,284.0882931223,-1625.1415790951,-2.2370582748,1.1764636038,168.9640654502,307.7035789245
40,85.2678928916,272.3286068871,-395.7665944676,-1.0364070828,1.2673588928,147.4189616918,285.3655264520
41,273.5556407220,-2.4790480814,195.2156775560,0.5806226633,-0.0090620695,162.2136091274,273.5668734518
42,129.4066838607,227.3295395581,-289.7533083902,-0.8761557375,1.0532962427,129.5482835410,261.5813628367
43,262.6408165335,-267.0874161031,-326.0348405817,-0.7173155723,-0.7937920810,184.9567250112,374.5876217256
44,122.6440408504,187.2363864361,507.9585462279,1.1748203607,0.9908984686,265.0095449268,223.8281152174
45,195.7938096169,205.1713814368,704.8870909662,1.5159053822,0.8087813967,159.3154962464,283.6027356091
46,199.3434906510,158.7536858141,532.4381957086,1.3180196134,0.6725313102,171.2450954803,254.8343776347
47,325.0864675039,85.5811629068,444.0497094828,1.0652854921,0.2574160389,87.3089483364,336.1626790686
48,402.3011888531,23.9811821242,-1298.1515383341,-1.8773544892,0.0595395655,54.9214427342,403.0153144097
49,363.8043282374,-148.4662348764,28.5362838868,0.0689388067,-0.3874641274,129.1370743989,392.9323251434
50,57.5896649740,-213.3333189579,-612.9233969430,-1.1942780933,-1.3071296297,343.9968895070,220.9698497293
51,102.4755344393,208.4076705664,-77.7455816577,-0.2574879895,1.1138050077,187.7328330319,232.2390843711
52,214.4280503076,-218.5687675559,92.2806507005,0.2945003004,-0.7949607996,40.5506130863,306.1889856112
53,370.2724600278,-75.4687395148,-674.3187424168,-1.3363385041,-0.2010654228,46.4213940601,377.8852012172
54,308.9518964471,18.3388369534,-154.6276369056,-0.4657664203,0.0592886603,82.4077348975,309.4956982885
55,293.5706051089,98.9013400037,713.2900829459,1.4861825873,0.3249491683,140.4916183709,309.7824643819
56,250.6140432537,34.6698388700,-6.1579531480,-0.0236732073,0.1374670599,60.3498557146,253.0007834044
57,465.2905379251,-209.4747072348,-325.1136642167,-0.5831687567,-0.4230218548,132.1580925856,510.2694755261
58,521.6834957127,-178.1667754278,463.0644735789,0.7578794803,-0.3291028219,73.9337033685,551.2686001990
59,160.0864745061,272.4857065492,-820.6087026513,-1.6558926833,1.0396156467,76.6634204792,316.0318648387
60,138.9752576271,231.5139298438,-682.6609587913,-1.5593281394,1.0301643784,131.5829335356,270.0237432972
61,281.8984073134,-167.4322337021,265.5344478614,0.7372932915,-0.5359556196,32.4599013506,327.8723302267
62,133.4644363596,329.7014192097,37.0335024619,0.1017451770,1.1861554871,74.2397128815,355.6905700207
63,177.3771275425,-206.3802716852,147.0916373112,0.4946932343,-0.8608315288,86.5033102951,272.1313321102
64,264.0795167686,85.7368117865,-1067.7372825407,-2.0322667380,0.3139269393,63.0500071421,277.6486846215
65,253.0780010735,24.4454958048,-876.0907832769,-1.9454086961,0.0962939952,26.7571497890,254.2558886093
66,78.9493656884,-100.8028914687,-129.4727938711,-0.4728641491,-0.9063802365,230.7136010049,128.0399362350
67,345.1809727670,-94.3380590889,-417.7144333169,-0.9493829147,-0.2667853160,128.5672882023,357.8401505603
68,87.7952018259,137.5868681185,-397.3394465112,-0.9974260465,1.0028269238,297.4081295188,163.2119595567
69,312.7786547711,234.7952696566,891.0708736835,1.5139385368,0.6439332817,129.8685105766,391.1001221344
70,426.4591060017,-230.3060871558,494.5109682962,0.8482902907,-0.4951662502,184.1840502378,484.6733568835
71,103.1776608783,-344.3243223623,-627.1312993792,-1.2353246978,-1.2796583252,171.6588977138,359.4507875560
72,318.3096419393,10.5378093576,90.6900262187,0.2673138787,0.0330934435,104.7153296053,318.4840240540
73,224.1038146672,392.7119970109,-380.2455501604,-0.7106222714,1.0522321200,195.4017380644,452.1562034791
74,31.6340311604,-254.5670633525,-48.7191435059,-0.1784911574,-1.4471641033,88.9402869047,256.5250507677
75,304.2792469478,195.9927384992,-761.4680229261,-1.4706811120,0.5722314464,74.0080157379,361.9378588481
76,195.5884895861,-484.9366858007,-622.8701509492,-0.9523997754,-1.1874243764,213.1726496590,522.8942976300
77,272.8411207656,179.2945576747,900.9458216717,1.7294043967,0.5813775320,48.2292527407,326.4794259864
78,218.9251060836,255.8476721226,439.4158171310,1.0716624381,0.8630108673,53.3210207220,336.7287237588
79,272.9010290160,-21.7259165702,-138.3668582495,-0.4720937732,-0.0794434211,69.6331939475,273.7644737522
80,47.0598226510,267.8555318733,298.3933748597,0.9220362658,1.3968802128,74.3663421971,271.9581086548
81,277.2739564247,68.9716370245,-372.5495900847,-1.0317692040,0.2438009651,104.3012939877,285.7235265519
82,264.5785676882,-25.4883148366,-106.1687831744,-0.3721360299,-0.0960391571,84.1824075659,265.8034474441
83,122.3858581219,-219.9393258575,-20.5758068101,-0.0765691898,-1.0630124380,93.3746213365,251.6974479944
84,127.9629374307,-231.1202769590,-112.5341996563,-0.3545851336,-1.0651445481,163.7513511555,264.1800442454
