event_id,px,py,pz,eta,phi,mass,p_T
0,259.4358719876,-148.7914603901,669.0727285580,1.5368720457,-0.5207207265,39.9085021144,299.0750246326
1,270.2662813289,-129.9983789038,123.8566898613,0.3794483288,-0.4483332961,107.8524786950,299.9057207540
2,192.7204405160,-169.5018794171,-61.5515277640,-0.2237652107,-0.7213854357,92.4239690167,256.6555187769
3,267.9423043932,432.1180805634,70.8559729511,0.1141336027,1.0157519662,353.8704364790,508.4477495607
4,295.0144165963,-29.4224531896,-162.5841295422,-0.5089015140,-0.0994035520,76.1295873471,296.4779700945
5,62.0531603036,-100.1591274896,722.6576092118,1.7398893938,-1.0161287972,233.7619715119,117.8237901408
6,280.6363619316,167.4615391940,-460.8813374394,-1.1373119493,0.5380047952,41.8543821204,326.8028989275
7,336.9490512999,19.7615024318,338.3154573939,0.8267591514,0.0585812353,141.6759701330,337.5280435019
8,332.8855293428,-151.5040617392,-671.7202402603,-1.2764685902,-0.4271065398,177.4025435426,365.7406955335
9,682.1068635945,59.2018140384,-120.1872885942,-0.1694193435,0.0865756243,172.3263075164,684.6711825016
10,266.9601276480,-117.1826272900,8.5327380318,0.0255898164,-0.4136283477,161.7414858324,291.5466993338
11,154.4721212702,-246.5765951243,629.2538413427,1.5003384061,-1.0111427231,51.0656405290,290.9667567142
12,295.2432276491,-139.9069881315,29.7476144792,0.0897593590,-0.4425261750,52.9055379387,326.7147514281
13,289.2706972182,307.8740694891,1114.3914803297,1.5882461172,0.8165419634,217.4540747735,422.4499721066
14,185.2483125753,179.3109114792,-78.8988251791,-0.2820545356,0.7691130832,98.6739538093,257.8164856783
15,300.7025711130,230.1356088540,42.8433327987,0.1032959399,0.6532380478,167.4316512733,378.6613721211
16,250.9259273849,205.3631956787,261.8510121187,0.6783254705,0.6858731179,151.5968025028,324.2496926342
17,72.4310325754,-258.8718054404,-740.8055153538,-1.6163998591,-1.2979777454,146.9356059284,268.8138131345
18,297.5972364642,-131.4837594996,-381.3574949314,-0.9878604286,-0.4160288183,53.6055444555,325.3491880477
19,281.0277326032,-240.2576004790,258.3088076308,0.5979607816,-0.7073462712,170.7989756127,369.7300381089
20,283.7154314605,-230.8137430690,766.6261734603,1.3749838737,-0.6829424519,194.2950530182,365.7450341950
21,256.9562603635,258.7141677823,185.1948960397,0.4510382363,0.7888071248,156.9982010392,364.6361753190
22,238.9887596446,-287.6244046424,240.3036487089,0.5608134909,-0.8774924590,160.2047901431,373.9564485102
23,112.4130732983,214.1776505518,269.3150216654,0.7338896025,1.0874598444,233.1914402613,241.8858512693
24,247.0855173541,95.0657183251,-23.2824137151,-0.0748574001,0.3672895649,162.6850087970,264.7427877900
25,228.6781464540,-164.9086995291,-742.2023679399,-1.6669430456,-0.6247726924,70.6457442342,281.9371806733
26,546.0279437001,-193.5305172237,-509.1902491416,-0.7604197983,-0.3406188856,188.4367301801,579.3104318051
27,329.5721256981,149.4966922117,-38.5676452385,-0.0985076791,0.4258506381,147.7341014166,361.8936957442
28,310.3680236592,78.9744445018,-437.6981500652,-1.0719309706,0.2491664298,112.6002061944,320.2581349388
29,56.9919173043,-290.5860027650,158.7071268476,0.4988132245,-1.3771270458,74.4940886701,296.1221093417
30,104.0263420437,-198.6789630607,-88.9048259838,-0.2289389301,-1.0884552132,312.8919489455,224.2650445386
31,118.0223192219,-233.9101592933,361.5742430985,1.0160358584,-1.1035052996,148.7642073808,261.9985313988
32,326.6705916917,27.8716409690,256.6606652463,0.7123448209,0.0851141929,49.3067788829,327.8574443970
33,60.9022837378,-159.3256823347,-240.0812415152,-0.6993818664,-1.2056844632,266.9735801659,170.5689339121
34,164.2957550558,212.5994187820,126.4364222758,0.4054614450,0.9128653544,141.0336163430,268.6849604943
35,296.4047375722,-36.4002816942,-401.5377857234,-0.9901580436,-0.1221941732,175.0048254296,298.6314601020
36,244.9289720872,232.2542712922,825.0573068172,1.6013598265,0.7588429113,79.6005971484,337.5385132118
37,214.4343781535,137.4938635064,-653.5258886972,-1.6542679557,0.5701592085,49.2061761023,254.7286105564
38,283.3795092230,68.7817194167,728.9551381857,1.6134494286,0.2381147326,80.1231729235,291.6073921789
39,112.6555678827,304.9939035771,-1623.3046571964,-2.2128559785,1.2169707471,153.2479420103,325.1346770096
40,86.7804989062,271.8735175251,-396.4413805812,-1.0397498435,1.2618243403,145.5511456191,285.3875689687
41,274.2673899622,-3.0569449649,196.7856972567,0.5864325569,-0.0111453950,159.0744896141,274.2844255681
42,132.3194787490,221.4349067168,-289.4906060359,-0.8748889101,1.0321767495,137.1781406524,257.9570940468
43,257.7485823512,-267.9839287041,-331.1650122496,-0.7330448738,-0.8048644381,181.3935243165,371.8194692963
44,121.2853460176,192.4818254670,505.4649698034,1.1622057219,1.0085285243,266.6397283938,227.5068972443
45,189.5245566796,208.0573203525,705.8852952252,1.5232781861,0.8319781494,158.7334049529,281.4381035625
46,197.0559830619,157.5567906480,534.4789629621,1.3314812094,0.6744685949,168.6207962001,252.2998270705
47,322.6854707700,86.9635732108,445.5288305933,1.0722359857,0.2632452836,87.3145391589,334.1984083021
48,408.9805959125,15.8979503817,-1296.4864165626,-1.8638380975,0.0388525771,47.3310047366,409.2894729398
49,363.4938428092,-146.1390256763,33.3197540724,0.0805412895,-0.3822636677,131.4986303265,391.7708368240
50,51.8165545237,-64.9431395470,-615.9153151168,-1.2076122129,-0.8973520173,395.7049189834,83.0816868926
51,101.0364438672,206.9617478552,-75.8296742167,-0.2508694131,1.1166421033,190.8698336068,230.3074641965
52,217.5945149324,-215.9925934832,93.4029955419,0.2982969642,-0.7817036021,34.4597254855,306.5944770674
53,368.1067192042,-65.5064742961,-676.9082467317,-1.3503422600,-0.1761115264,40.7362935060,373.8898967584
54,309.1483621408,20.4112277624,-154.0357722508,-0.4637162290,0.0659283661,82.2919043496,309.8214454055
55,294.6682465903,93.1573223493,714.1323701610,1.4919650638,0.3062003655,137.8157125742,309.0431397975
56,251.4623731934,34.9653633265,-5.1274534661,-0.0197104989,0.1381622109,56.6322673601,253.8816688235
57,463.2916682564,-217.2644341585,-322.1231444476,-0.5765260478,-0.4385072532,133.9151572270,511.7059743896
58,518.4115646585,-167.7162339138,470.6884741904,0.7759231687,-0.3128922268,73.2464574190,544.8663005637
59,163.4772644226,264.1059566837,-822.9677483325,-1.6759518738,1.0165350911,73.4821431755,310.6071028468
60,135.4127395946,230.6062187825,-684.1047946457,-1.5713944771,1.0398392830,129.3748594477,267.4244532306
61,283.0201832261,-171.3777159789,262.7861189442,0.7266510034,-0.5444770625,23.1342693383,330.8636360307
62,126.9048145113,333.4933824042,34.4231621781,0.0945291368,1.2071847604,69.9369339271,356.8230206328
63,175.6421947245,-205.6566828221,153.6582485396,0.5208775305,-0.8639526167,80.1155530232,270.4530490807
64,264.7345073483,85.5707700280,-1067.9059421486,-2.0345709886,0.3126323351,57.4210994280,278.2206248000
65,254.3752195674,24.1386581706,-875.8989872025,-1.9427375610,0.0946105999,20.2138459834,255.5179585630
66,71.9322977465,-101.8150858832,-134.2645227112,-0.4932772660,-0.9557216505,229.8231191180,124.6618112033
67,351.9820402431,-97.5206085206,-412.0628747556,-0.9276540917,-0.2702815915,125.9644007574,365.2418729280
68,91.3852041717,137.1553652792,-398.1585117222,-1.0011548535,0.9830547608,295.4239746142,164.8115583518
69,313.0566954718,229.6708016844,893.2111917038,1.5264524500,0.6329479944,123.5036752042,388.2694576271
70,426.8977103804,-221.7485272544,498.0752947651,0.8578530473,-0.4790798249,184.0653722924,481.0551574067
71,111.2162998577,-199.1624034122,-628.6802459977,-1.2426218457,-1.0615114996,323.5611147918,228.1112191168
72,318.6019357911,17.5717270883,85.4734996250,0.2512610646,0.0550967868,107.2396989418,319.0861311350
73,226.6748380316,392.9893517957,-382.5024052208,-0.7164309352,1.0476130629,187.3061923132,453.6762202512
74,33.3081903895,-255.0872320121,-48.9102422570,-0.1792063370,-1.4409552456,86.7057551131,257.2526607882
75,300.8737506355,185.0534369290,-765.3934113161,-1.4955741065,0.5514147421,75.5840596496,353.2276721050
76,192.8842263730,-478.6918488422,-629.8175278529,-0.9709718559,-1.1877578005,209.3034177403,516.0912815884
77,271.1587360453,172.5521168595,903.0119986887,1.7479255922,0.5667201814,43.4299672792,321.4051853446
78,217.4892910094,257.0726550187,440.0149077027,1.0745356228,0.8686158510,48.1099193231,336.7312602984
79,272.5930658315,-19.4342848866,-138.4767580490,-0.4725270728,-0.0711737024,71.2788381063,273.2849629388
80,49.9860210000,264.8712131436,294.4894492787,0.9021634996,1.3842718010,95.6596795465,269.5465856723
81,277.2594556190,65.5451329920,-372.6443327218,-1.0322619104,0.2321416853,106.1937932567,284.9016851286
82,267.0045545573,-25.6882354145,-101.4742735785,-0.3542321503,-0.0959137740,82.2291357804,268.2374276514
83,121.9672832181,-221.1539620954,-16.2874730718,-0.0605666991,-1.0667991866,91.8880523101,252.5571086430
84,131.5329285378,-227.2748629920,-116.2455910030,-0.3673403912,-1.0461562945,163.7123538698,262.5924116150
85,280.4565428610,79.7926003305,-282.1437576731,-0.7787796151,0.2771856098,150.4300493752,291.5865763390
86,244.4382252591,61.0820271101,-115.5935386704,-0.4235306238,0.2448726628,81.9161370027,251.9544800231
87,276.7187613156,-62.9874634163,-623.2109267633,-1.4887569451,-0.2238093314,85.3335945054,283.7969228369
88,240.9012358884,154.2254795467,112.3258560128,0.3385019980,0.5694565591,155.5077056435,286.0400391448
89,288.2876908228,-43.0167794170,218.9442091356,0.6849966222,-0.1481219012,51.1646586486,291.4793920526
90,258.9495593182,-98.5997504405,-53.6701143705,-0.1856545967,-0.3638180833,76.4215755069,277.0862411922
91,234.8070510132,189.1475020821,332.5750148085,0.9002390027,0.6781125347,118.2560628497,301.5147239346
92,459.7625947297,33.6150752185,-869.7437122595,-1.3085328617,0.0729841201,211.1869922381,460.9898228752
93,368.5123740301,90.0355346182,809.6503923749,1.4098253528,0.2396271921,181.3772996265,379.3517725111
94,155.3937259670,209.2981260298,-316.5707637123,-1.0128129203,0.9321437314,47.0923792466,260.6778004156
95,362.2488659275,187.7966265995,1165.6221185958,1.7552211206,0.4782738484,77.9551974688,408.0340841498
96,89.4608317801,399.4637153778,-1888.0136033625,-2.2319382498,1.3504792906,22.3076935618,409.3586451099
97,78.0428192651,-91.7279942647,-212.3561941356,-0.5785671549,-0.8658339462,325.7849409374,120.4354871733
98,69.5539237914,75.4866318473,-408.2772510632,-1.0675577192,0.8262791614,301.4187081317,102.6449214644
99,398.2741950524,148.9012276945,96.4772270010,0.2101061596,0.3577762126,164.2556608358,425.1986712745
100,92.8853354964,-127.1581453047,824.9081100226,1.8630327592,-0.9399113883,209.8640465905,157.4702494683
101,325.8371497083,20.1268642147,2.2171010505,0.0060790054,0.0616913224,162.6039726446,326.4581731143
102,131.8854594993,-291.4084138198,-583.0361702793,-1.3339930200,-1.1457994002,81.4675844967,319.8634678614
103,256.1953802555,63.5031709237,228.5249034958,0.7482037797,0.2429730357,89.4438236444,263.9483388499
104,323.5908295777,122.8725939915,383.2390341031,0.8898108322,0.3628987636,153.6558236733,346.1339326633
105,265.6651191387,159.7706041172,26.6658008916,0.0802347126,0.5414471746,118.8002426696,310.0074216320
106,171.1159167315,-223.4295947511,216.0724202013,0.6066376271,-0.9172214888,182.1603509517,281.4275053535
107,578.6436056641,-34.0235671294,-49.7472704911,-0.0825613645,-0.0587312087,162.0354778514,579.6430155675
108,422.7306346490,360.4693019822,52.5083133662,0.0925704031,0.7060689032,110.4002995246,555.5531542007
109,170.8518790366,710.9596876452,-2480.2130326101,-1.9279053238,1.3349567123,93.0793792645,731.2004116704
110,298.0324347574,142.7793671006,-1027.9247620931,-1.8464947955,0.4467664925,38.2430207844,330.4682735711
111,338.1090225643,20.2579184469,198.1566371423,0.5441823142,0.0598438025,74.2887710711,338.7153589656
112,183.5024605333,181.3501844865,44.5556050755,0.1676978110,0.7794992036,58.0691075040,257.9942682213
113,325.2373225731,186.4901201757,-784.7907453294,-1.4737241268,0.5206287833,58.5617633591,374.9104972092
114,211.0477618457,-174.0554198371,-394.7232428961,-1.1325204681,-0.6896337265,75.7108326983,273.5625101412
115,282.6586955480,158.1179567674,145.9772424789,0.3886792752,0.5100278948,171.0669993221,323.8784130213
116,270.8457932537,103.7142838600,16.0410547227,0.0533251601,0.3657025692,79.3118491372,290.0243031193
117,166.3532395528,457.4924142405,199.9244378459,0.3992322249,1.2220400695,29.8518802529,486.7984278912
118,117.3843614764,-333.6780096683,576.5817338584,1.1841125352,-1.2325283450,162.7055291790,353.7232003353
119,206.7405561931,-185.8918683710,-154.1990657957,-0.4844450527,-0.7323482248,128.2596270508,278.0241793469
120,179.0391164794,-213.4065198505,129.2956850630,0.4244882784,-0.8727477185,99.0031789498,278.5630053407
121,259.9595370389,4.4805619815,132.9540474610,0.4178685297,0.0172339066,167.1595110009,259.9981467880
122,135.3171663710,-215.4765334202,-984.2905826219,-1.9303837944,-1.0100495943,142.7867360523,254.4422763014
123,380.1181882924,392.7769182304,-514.8522650274,-0.8188077949,0.8017750276,137.6316665264,546.5926678664
124,448.4183132172,192.7445449068,1669.1525714282,1.9317850707,0.4059562740,76.5653320684,488.0875364316
125,92.2746981358,284.2653064179,336.0509135210,0.9228430942,1.2569193197,106.1909797149,298.8668338055
126,275.8987400451,-13.2402284378,-175.9746766491,-0.5879869203,-0.0479526598,60.2421760122,276.2162529751
127,693.1011062152,-447.3096468267,616.1175970134,0.6643584090,-0.5731165398,251.9355930977,824.9091244379
128,129.9272681214,-90.8165082919,454.3408210442,1.0541182596,-0.6100407955,323.7244644802,158.5204503521
129,115.5308707319,-414.0258525592,-185.3334359411,-0.4137081268,-1.2986755953,69.6730810128,429.8427487808
130,277.7732197814,119.7015559592,-180.6259562985,-0.5654083170,0.4068849237,18.8490078524,302.4672281864
131,286.6329504263,422.0381888688,-485.4611503248,-0.8095773229,0.9741918687,173.3839032080,510.1712272696
132,170.9944901203,201.4461493085,233.5233493823,0.7587588322,0.8669791441,92.9581078796,264.2341134727
